time,gFx,gFy,gFz,TgF
0.427035,0.5300,-0.0988,0.8725,1.026
0.429862,0.5207,-0.1178,0.8730,1.023
0.433701,0.5080,-0.1345,0.8759,1.021
0.434311,0.4797,-0.1242,0.8744,1.005
0.437352,0.4396,-0.1046,0.8734,0.983
0.440786,0.4338,-0.1345,0.8993,1.007
0.441498,0.4240,-0.1828,0.9110,1.021
0.445187,0.4074,-0.2033,0.9203,1.027
0.448276,0.3712,-0.2326,0.9213,1.020
0.448717,0.3438,-0.2654,0.9350,1.031
0.452780,0.3658,-0.2888,0.9741,1.080
0.457035,0.4162,-0.3230,1.0239,1.151
0.457794,0.4665,-0.3391,1.0513,1.199
0.459956,0.5041,-0.3264,1.0582,1.217
0.466584,0.5623,-0.3240,1.0757,1.256
0.467087,0.6209,-0.3416,1.0821,1.293
0.467432,0.6839,-0.3763,1.0894,1.340
0.472645,0.7445,-0.4002,1.1001,1.387
0.473179,0.7782,-0.4266,1.1036,1.416
0.477127,0.8115,-0.4452,1.0987,1.437
0.479578,0.8584,-0.4999,1.0811,1.468
0.481812,0.9112,-0.5625,1.0518,1.501
0.483122,0.9493,-0.6104,1.0107,1.515
0.487857,0.9703,-0.6548,0.9795,1.526
0.488722,0.9742,-0.6715,0.9507,1.518
0.489410,0.9322,-0.6274,0.9594,1.478
0.503275,0.8540,-0.5463,1.0005,1.424
0.504497,0.7636,-0.4471,1.0582,1.379
0.505019,0.6678,-0.3504,1.1070,1.339
0.505449,0.5730,-0.2747,1.1534,1.317
0.505994,0.4880,-0.2146,1.1808,1.296
0.516967,0.4128,-0.1804,1.1979,1.280
0.517937,0.3712,-0.1745,1.2052,1.273
0.518900,0.3360,-0.1799,1.2272,1.285
0.519257,0.3106,-0.1975,1.2580,1.311
0.519688,0.2877,-0.2277,1.2517,1.304
0.519988,0.2657,-0.2454,1.2360,1.288
0.520275,0.2530,-0.2669,1.2159,1.270
0.531800,0.2486,-0.2952,1.1783,1.240
0.532335,0.2412,-0.3064,1.1486,1.213
0.532496,0.2232,-0.3133,1.1045,1.170
0.532643,0.2066,-0.3177,1.0728,1.138
0.532770,0.1763,-0.3338,1.0591,1.124
0.534186,0.1313,-0.3553,1.1715,1.231
0.537861,0.1118,-0.3362,1.1031,1.159
0.538211,0.1069,-0.3094,1.0420,1.092
0.542285,0.1323,-0.3015,1.0176,1.070
0.546252,0.1651,-0.2747,1.0151,1.065
0.547226,0.1948,-0.2224,0.9946,1.038
0.549863,0.2466,-0.1921,0.9575,1.007
0.553267,0.3580,-0.1911,0.9198,1.005
0.553848,0.3962,-0.1721,0.8627,0.965
0.556582,0.4318,-0.1516,0.8035,0.925
0.560459,0.4489,-0.1320,0.7640,0.896
0.560810,0.4767,-0.1501,0.7313,0.886
0.564132,0.4836,-0.1100,0.6565,0.823
0.568967,0.5281,-0.1212,0.6365,0.836
0.569229,0.5627,-0.1325,0.6037,0.836
0.571818,0.5749,-0.1281,0.5583,0.812
0.575690,0.5583,-0.1100,0.5339,0.780
0.576005,0.5227,-0.0763,0.5114,0.735
0.579678,0.4924,-0.0348,0.4996,0.702
0.584273,0.4762,0.0073,0.4693,0.669
0.584564,0.4528,0.0600,0.4342,0.630
0.586846,0.4049,0.1382,0.3907,0.579
0.594977,0.3004,0.2413,0.3667,0.532
0.595659,0.2149,0.3102,0.3882,0.541
0.596023,0.1342,0.3664,0.4288,0.580
0.598565,0.1230,0.3630,0.4757,0.611
0.599079,0.1714,0.2956,0.4879,0.596
0.602315,0.2368,0.2003,0.4620,0.556
0.605931,0.2975,0.0991,0.4269,0.530
0.606655,0.3277,0.0107,0.4034,0.520
0.613278,0.3380,-0.0485,0.3887,0.517
0.614112,0.3438,-0.0841,0.3653,0.509
0.614527,0.3375,-0.0978,0.3228,0.477
0.617529,0.3360,-0.0958,0.2700,0.442
0.621505,0.3458,-0.0856,0.2187,0.418
0.621952,0.3502,-0.0670,0.1776,0.398
0.625137,0.3624,-0.0568,0.1278,0.388
0.633756,0.3810,-0.0450,0.0922,0.395
0.638249,0.4054,-0.0446,0.0433,0.410
0.641276,0.4250,-0.0480,-0.0051,0.428
0.642120,0.4352,-0.0524,-0.0647,0.443
0.645694,0.4484,-0.0529,-0.1160,0.466
0.646263,0.4518,-0.0431,-0.1698,0.485
0.646610,0.4631,-0.0294,-0.2122,0.510
0.646929,0.4684,-0.0089,-0.2528,0.532
0.647223,0.4817,0.0214,-0.2880,0.562
0.651484,0.5198,0.0756,-0.3139,0.612
0.651970,0.5838,0.1177,-0.3467,0.689
0.654568,0.6160,0.1675,-0.3760,0.741
0.658429,0.6727,0.2193,-0.4209,0.823
0.658898,0.7450,0.2750,-0.4791,0.927
0.661712,0.8129,0.3307,-0.5176,1.019
0.667309,0.8676,0.3424,-0.5880,1.103
0.667796,0.9292,0.3639,-0.6481,1.190
0.670399,0.9605,0.4099,-0.6979,1.256
0.678912,0.9825,0.3913,-0.7678,1.307
0.680692,0.9405,0.3810,-0.8861,1.347
0.681542,1.0704,0.3454,-0.9305,1.460
0.682558,1.0260,0.3346,-0.9535,1.440
0.683155,1.0323,0.2980,-1.0776,1.522
0.687268,1.1442,0.2242,-1.1313,1.625
0.693791,1.1051,0.2213,-1.1435,1.606
0.695158,1.1486,0.1343,-1.2584,1.709
0.695593,1.1266,0.0972,-1.3156,1.735
0.697353,1.1100,0.0629,-1.3717,1.766
0.697862,1.0773,0.0214,-1.4192,1.782
0.699933,1.0538,-0.0049,-1.4587,1.800
0.703130,1.0333,-0.0259,-1.4856,1.810
0.703966,1.0074,-0.0431,-1.4890,1.798
0.706690,0.9878,-0.0490,-1.4734,1.775
0.710659,0.9712,-0.0548,-1.4328,1.732
0.711500,0.9610,-0.0573,-1.3820,1.684
0.718365,0.9414,-0.0543,-1.3136,1.617
0.718851,0.9268,-0.0529,-1.2310,1.542
0.719183,0.9209,-0.0460,-1.1445,1.470
0.722831,0.9273,-0.0568,-1.0580,1.408
0.726833,0.9517,-0.0582,-0.9696,1.360
0.727573,0.9834,-0.0739,-0.8983,1.334
0.730310,1.0226,-0.0787,-0.8318,1.321
0.733508,1.0528,-0.0783,-0.7653,1.304
0.733987,1.0675,-0.0719,-0.7048,1.281
0.736967,1.0773,-0.0592,-0.6412,1.255
0.741192,1.0846,-0.0338,-0.5665,1.224
0.742007,1.1124,-0.0069,-0.5010,1.220
0.744994,1.1559,0.0156,-0.4722,1.249
0.747749,1.2184,0.0273,-0.5040,1.319
0.748132,1.2859,0.0126,-0.5597,1.402
0.751558,1.3324,-0.0059,-0.6124,1.466
0.758427,1.3621,-0.0255,-0.6564,1.512
0.759256,1.3768,-0.0499,-0.6926,1.542
0.759790,1.3597,-0.0636,-0.7087,1.535
0.763492,1.3040,-0.0573,-0.7316,1.496
0.763964,1.2244,-0.0441,-0.7453,1.434
0.769328,1.1550,-0.0304,-0.7482,1.376
0.771829,1.1330,-0.0377,-0.7395,1.353
0.772302,1.0694,-0.0338,-0.7810,1.325
0.775419,0.9913,-0.0250,-0.8089,1.280
0.779226,0.9117,-0.0035,-0.8269,1.231
0.779776,0.8276,0.0097,-0.8391,1.179
0.784011,0.7484,0.0190,-0.8220,1.112
0.786392,0.6962,0.0043,-0.8035,1.063
0.786899,0.6824,-0.0162,-0.7697,1.029
0.797701,0.7079,-0.0392,-0.6950,0.993
0.798816,0.7186,-0.0890,-0.6530,0.975
0.799166,0.7103,-0.1516,-0.6285,0.961
0.799463,0.6928,-0.1955,-0.5958,0.934
0.800106,0.6898,-0.2341,-0.5420,0.908
0.800455,0.6893,-0.2625,-0.4712,0.875
0.805364,0.7304,-0.2737,-0.3730,0.865
0.808614,0.7768,-0.2825,-0.2650,0.868
0.809157,0.8349,-0.2766,-0.1449,0.891
0.812620,0.8759,-0.2552,-0.0266,0.913
0.815179,0.9018,-0.2454,0.0648,0.937
0.815420,0.9180,-0.2209,0.1649,0.959
0.819952,0.9229,-0.1994,0.2636,0.980
0.823381,0.9263,-0.1804,0.3448,1.005
0.824490,0.9517,-0.1569,0.4107,1.048
0.826717,0.9693,-0.1423,0.4508,1.078
0.830256,1.0015,-0.1564,0.4733,1.119
0.830849,1.0260,-0.1657,0.4728,1.142
0.833838,1.0328,-0.1662,0.4508,1.139
0.838790,1.0255,-0.1584,0.4015,1.113
0.839808,1.0094,-0.1438,0.3316,1.072
0.841600,0.9595,-0.1119,0.2622,1.001
0.845572,0.9478,-0.1212,0.1669,0.970
0.846535,0.9239,-0.1119,0.0711,0.933
0.850687,0.9053,-0.0993,-0.0099,0.911
0.853015,0.9351,-0.1188,-0.0730,0.945
0.853431,0.9419,-0.1110,-0.1233,0.956
0.856696,0.9273,-0.0914,-0.1790,0.949
0.861902,0.9444,-0.0870,-0.1883,0.967
