gFx,gFy,gFz
-0.2547,-1.3135,-0.2015
-0.3553,-1.1136,-0.5455
-0.4892,-1.1483,-0.8513
-0.2767,-1.1932,-1.0492
-0.0104,-1.2021,-0.8401
0.0893,-1.033,-0.545
0.0883,-0.6436,-0.5695
0.0355,-0.3255,-0.673
-0.0411,-0.1516,-0.5924
-0.3011,-0.4164,-0.3139
-0.394,-0.9944,-0.2934
-0.5537,-1.5001,-0.1179
-0.737,-1.7786,-0.0891
-0.7575,-1.7791,-0.1277
-0.3891,-1.5973,-0.8025
-0.4785,-1.1215,-1.0737
-0.435,-0.7794,-0.2078
-0.3803,-0.5859,0.1708
-0.2865,-0.5243,0.1781
-0.0798,-0.626,-0.0501
-0.1721,-0.5796,-0.2558
-0.2914,-0.3456,-0.1292
-0.1721,-0.215,-0.0818
-0.0915,-0.1423,-0.0466
-0.1564,-0.1188,0.1015
-0.0876,-0.1154,-0.3173
0.1206,-0.6939,-0.7009
-0.4697,-1.2709,0.4552
-0.6436,-1.6794,0.3164
-0.4423,-2.1319,-0.393
-0.0998,-1.4268,-0.7141
-0.1897,-0.966,-0.4737
-0.3519,-0.9001,-0.0969
-0.4477,-0.9509,0.0389
-0.325,-0.9646,-0.1351
-0.2078,-0.8967,-0.3667
-0.1956,-0.8757,-0.3882
-0.2176,-0.9739,-0.1888
-0.2894,-1.0462,-0.1463
-0.4521,-1.0599,-0.2992
-0.5992,-0.9548,-0.6002
-0.2376,-0.9763,-0.6339
0.0991,-1.0403,-0.501
0.2144,-0.9592,-0.4761
0.2354,-0.7564,-0.5592
0.1362,-0.6636,-0.7971
-0.1946,-0.7125,-0.8006
-0.6373,-0.9651,-0.7717
-0.8801,-1.3926,-0.7453
-0.801,-1.5299,-0.3393
-0.736,-1.3716,-0.1052
-0.6915,-1.1415,0.1943
-0.6251,-1.0047,0.3662
-0.285,-1.2333,-0.5978
-0.5083,-1.1229,-1.2852
-0.4516,-0.9485,-0.1321
-0.1863,-0.8811,0.3789
-0.0559,-0.8185,0.2905
-0.0993,-0.7232,-0.3594
-0.2517,-0.4579,-0.2127
-0.2283,-0.2796,-0.0335
-0.1081,-0.1457,0.0447
-0.0622,-0.1506,0.2392
-0.0632,-0.1789,0.2989
0.1147,-0.07,-0.5308
0.1035,-0.4276,-0.033
-0.4501,-0.9646,0.0638
-0.6431,-1.5358,0.3316
-0.3685,-1.9086,-0.1785
-0.2674,-1.7576,-0.7424
-0.3006,-1.5563,-0.5269
-0.347,-1.1586,0.1376
-0.3583,-0.9382,0.1112
-0.3813,-0.7902,-0.1766
-0.4609,-0.7951,-0.3808
-0.4687,-0.9758,-0.4874
-0.4736,-1.0922,-0.4067
-0.3456,-1.1,-0.1062
-0.287,-0.9509,-0.3662
-0.1413,-0.8126,-0.7869
-0.0309,-0.7154,-0.6393
0.0532,-0.6089,-0.5401
0.0502,-0.6099,-0.5997
-0.0006,-0.689,-0.6295
-0.1863,-0.8781,-0.4605
-0.4428,-1.161,-0.3745
-0.7526,-1.4718,-0.3315
-0.7868,-1.6252,-0.2724
-0.6241,-1.4293,-0.1204
-0.435,-1.1322,0.0599
-0.198,-0.9802,0.2002
0.0615,-1.0315,-0.6965
-0.1584,-0.9509,-0.9515
-0.2356,-0.8009,-0.1776
-0.2132,-0.6455,0.1928
-0.2039,-0.5723,0.0805
-0.2146,-0.4916,-0.203
-0.2561,-0.3998,-0.1551
-0.2738,-0.3607,-0.0842
-0.2879,-0.3333,-0.0862
-0.2307,-0.3089,-0.1253
-0.221,-0.3211,-0.1751
-0.2088,-0.3157,-0.9432
0.0326,-1.0271,-1.3009
-0.5107,-1.3032,0.83
-0.3016,-1.4278,0.5412
-0.2757,-1.5959,0.1909
-0.0426,-1.4386,-1.0942
-0.1525,-1.0907,-0.7136
-0.241,-1.1161,0.2119
-0.4194,-1.1527,0.1395
-0.5425,-1.1527,-0.1199
-0.4971,-0.9304,-0.416
-0.3881,-0.7017,-0.5342
-0.2522,-0.6411,-0.3378
-0.1325,-0.6216,-0.1306
-0.1609,-0.6582,-0.1541
-0.4281,-0.7511,-0.2846
-0.4399,-0.7471,-0.4053
-0.2508,-0.7301,-0.4219
-0.0382,-0.8605,-0.3633
0.0742,-1.0018,-0.0588
0.1455,-1.0032,0.0184
0.1386,-0.8454,-0.1932
-0.0441,-0.8732,-0.4243
-0.2498,-1.1532,-0.5836
-0.5225,-1.4425,-0.6154
-0.7814,-1.6955,-0.5763
-1.0253,-1.5001,-0.6085
-0.8899,-1.3198,-0.6129
-0.7243,-1.2075,-0.3354
-0.5308,-1.183,-0.0877
-0.4452,-1.1425,-0.0065
-0.4413,-1.0193,0.0844
-0.3964,-0.8752,0.1317
-0.1262,-0.9153,-0.4389
-0.2288,-0.8146,-0.5533
-0.349,-0.6519,-0.1165
-0.2063,-0.5458,0.1029
-0.0886,-0.4794,0.0242
-0.1154,-0.4804,-0.2142
-0.1208,-0.4897,-0.1917
-0.0876,-0.4095,-0.0916
0.0096,-0.2854,-0.0769
0.0629,-0.1994,-0.1556
-0.1091,-0.1325,-0.1976
-0.2361,-0.1486,-1.4914
-0.242,-0.9558,-0.7757
-0.6925,-1.2631,0.8852
-0.6475,-1.57,0.4303
-0.4555,-2.0288,-0.7648
-0.0157,-1.7776,-0.4693
0.0072,-1.3135,-0.093
-0.0338,-0.9514,-0.0212
-0.2948,-0.8175,0.0286
-0.3622,-0.8708,-0.1204
-0.2992,-0.7965,-0.2797
-0.2527,-0.6846,-0.3192
-0.1892,-0.6196,-0.2411
-0.1858,-0.5517,-0.1678
-0.2767,-0.4721,-0.1742
-0.2835,-0.5126,-0.2802
-0.35,-0.6607,-0.2025
-0.4589,-0.8053,-0.2161
-0.4574,-0.9231,-0.3329
-0.1961,-1.0623,-0.3173
-0.0411,-1.1669,-0.1214
0.0629,-1.2514,0.0184
0.0717,-1.2226,-0.094
-0.1179,-1.1786,-0.3823
-0.2953,-1.1844,-0.6476
-0.3426,-1.2885,-0.9012
-0.4623,-1.4439,-0.6085
-0.7623,-1.4874,-0.3896
-0.9729,-1.2455,-0.4581
-0.7731,-1.1776,-0.6149
-0.7409,-1.1752,-0.2606
-0.3818,-1.141,0.0145
-0.153,-1.0198,0.2085
-0.2957,-1.0096,0.2285
-0.4228,-1.0164,0.1552
-0.0685,-1.2602,-0.9681
-0.2449,-0.9558,-0.8216
-0.3949,-0.648,-0.1321
-0.35,-0.4217,0.1581
-0.2395,-0.3949,-0.0383
-0.0978,-0.4164,-0.3036
-0.1027,-0.4208,-0.2059
-0.1834,-0.3509,-0.0569
-0.2307,-0.2312,-0.0872
-0.1643,-0.0656,-0.202
-0.0651,-0.0656,-0.3921
-0.0363,-0.2928,-0.6578
0.0033,-0.4427,-0.5455
-0.2923,-0.4701,-0.1815
0.2271,-1.1805,-3.0701
-0.8762,-1.6726,0.8446
-0.9124,-1.9223,0.0311
-0.1164,-1.4859,-0.3667
0.2554,-1.0101,-0.4966
-0.1198,-0.9001,-0.1722
-0.3798,-0.9416,-0.0393
-0.3255,-0.9455,-0.1087
-0.3739,-0.8585,-0.2782
-0.4863,-0.7203,-0.3183
-0.4736,-0.5913,-0.2602
