gFx,gFy,gFz
-0.991,0.0043,0.2456
-0.9939,0.0019,0.247
-0.9915,0.0024,0.2451
-0.992,0.0043,0.2378
-0.9934,0.0034,0.2417
-0.9978,0.0078,0.2407
-0.992,0.0092,0.2426
-0.9954,0.0073,0.2363
-0.9959,0.0029,0.2348
-0.9934,0.0004,0.2378
-0.9969,0.0019,0.2363
-0.9944,0.0024,0.2402
-0.9925,0.0024,0.2373
-0.993,0.0053,0.2382
-0.993,-0.0015,0.2378
-0.992,-0.0001,0.2392
-0.993,-0.002,0.2387
-0.9974,0.0048,0.2412
-0.9959,0.0078,0.2436
-0.991,0.0034,0.2407
-0.9905,0.0014,0.2426
-0.9959,0.0014,0.2402
-0.9939,0.0024,0.2392
-0.993,0.0058,0.2343
-0.9934,0.0034,0.2402
-0.992,0.0053,0.2382
-0.9983,0.0038,0.2402
-0.9978,0.0024,0.2387
-0.9969,-0.0005,0.2373
-0.9954,-0.0045,0.2417
-0.993,0.0034,0.2387
-0.9944,0.0043,0.2387
-0.9949,0.0004,0.2397
-0.9934,0.0029,0.2387
-0.9944,0.0014,0.2378
-0.992,0.0029,0.2368
-0.9954,0.0073,0.2382
-0.9949,0.0029,0.2402
-0.9949,0.0029,0.2441
-0.9954,0.0048,0.2363
-0.9925,0.0009,0.2358
-0.9944,0.0038,0.2378
-0.9915,0.0004,0.2378
-0.9934,0.0048,0.2382
-0.9939,0.0038,0.2402
-0.9959,0.0038,0.2338
-0.9983,-0.0001,0.2363
-0.9959,0.0014,0.2368
-0.9959,0.0024,0.2392
-0.9959,0.0043,0.2358
-0.9983,0.0058,0.2348
-0.9939,0.0043,0.2343
-0.9949,0.0043,0.2382
-0.9939,0.0014,0.2402
-0.9969,0.0029,0.2402
-0.9964,0.0004,0.2397
-0.991,0.0019,0.2387
-0.9934,0.0009,0.2358
-0.9939,0.0024,0.2363
-0.993,0.0048,0.2343
-0.993,0.0029,0.2358
-0.9974,0.0092,0.2343
-0.9954,0.0063,0.2397
-0.9959,0.0034,0.2392
-0.9978,0.0068,0.2412
-0.9983,0.0048,0.2382
-0.9944,0.0024,0.2392
-0.9949,0.0038,0.2407
-0.9949,0.0034,0.2387
-0.9905,0.0014,0.2373
-0.9949,0.0029,0.2407
-0.992,0.0029,0.2353
-0.9905,0.0048,0.2392
-0.9964,0.0038,0.2363
-0.9964,0.0063,0.2402
-0.9944,0.0058,0.2348
-0.9915,0.0038,0.2348
-0.9944,0.0029,0.2397
-0.9969,0.0004,0.2407
-0.9949,0.0029,0.2378
-0.9949,0.0034,0.2363
-0.9944,0.0034,0.2368
-0.9934,0.0048,0.2387
-0.9939,0.0043,0.2373
-0.9944,0.0024,0.2382
-0.9944,0.0024,0.2363
-0.9934,0.0058,0.2402
-0.99,0.0014,0.2363
-0.9954,0.0068,0.2402
-0.9959,0.0048,0.2382
-0.9939,0.0043,0.2363
-0.9934,0.0034,0.2392
-0.9934,0.0043,0.2397
