gFx,gFy,gFz
-0.3031,-2.3576,-0.4683
-0.1579,-1.9453,0.1513
0.1015,-1.3467,0.3799
-0.0157,-0.9998,0.1395
-0.0705,-0.5092,-0.5118
-0.2283,-0.4447,-0.7482
-0.2566,-0.5825,-0.4131
-0.3045,-0.6572,-0.1341
-0.4008,-0.6793,-0.2816
-0.4223,-0.6651,-0.4365
-0.2517,-0.5258,-0.5162
0.0292,-0.4027,-0.7004
0.1376,-0.5757,-0.2587
0.1699,-0.8234,-0.0012
0.1792,-0.8996,-0.2948
-0.0016,-0.8698,-0.3882
0.0644,-0.8727,-0.6012
0.1719,-1.0643,-0.715
0.0101,-1.3916,-0.8069
-0.2933,-1.6428,-0.781
-0.5615,-1.6262,-0.0706
-0.6148,-1.761,-0.0036
-0.3285,-1.611,-0.4492
-0.1873,-0.9998,-0.5719
-0.3539,-0.5649,-0.116
-0.3725,-0.3709,0.1351
-0.3148,-0.3308,0.1508
-0.197,-0.412,0.1576
-0.1687,-0.4081,0.0628
-0.0236,-0.3749,-0.0569
0.0957,-0.4037,-0.0852
0.1616,-0.3832,-0.0065
0.1846,-0.3177,-0.0764
0.0038,-0.3514,-0.3236
-0.3529,-0.8468,-0.6853
-0.627,-1.2915,-2.0626
-0.9006,-1.3706,-1.5276
-0.6607,-1.2514,-0.7609
-0.0182,-0.8899,0.9775
-0.047,-1.1395,0.7489
-0.2826,-1.5924,0.1909
-0.0387,-2.4138,-1.3683
-0.0529,-1.6745,0.1732
-0.0514,-1.3965,0.5314
-0.0402,-1.162,0.2378
-0.1184,-0.9187,-0.7082
-0.287,-0.6802,-0.826
-0.392,-0.5825,-0.3329
-0.4301,-0.4007,-0.3847
-0.3695,-0.2971,-0.4448
-0.1912,-0.4545,-0.1047
0.0365,-0.4775,-0.1722
0.1607,-0.4843,-0.4497
0.1088,-0.5811,-0.0715
0.1083,-0.7545,-0.0021
0.2139,-0.9538,-0.4282
0.3316,-0.9182,-0.8147
0.1909,-1.1454,-0.3173
-0.0123,-1.5378,-0.4145
-0.3182,-1.8461,-0.6765
-0.6636,-1.9956,-0.651
-0.5415,-1.8524,-0.7297
-0.3065,-1.3193,-0.4791
-0.3275,-0.906,-0.1566
-0.3123,-0.7716,-0.1707
-0.3818,-0.7642,-0.2724
-0.3709,-0.669,-0.1849
-0.3172,-0.5243,-0.0241
-0.2156,-0.3279,0.0643
-0.0974,-0.1745,0.1034
0.036,-0.1095,0.0922
0.1953,-0.1389,0.1615
0.2227,-0.135,0.2553
0.0986,-0.1359,0.0086
-0.0705,-0.3264,-0.2553
-0.1697,-0.8361,-0.9818
-0.114,-1.3892,-2.6231
-0.5693,-1.1987,-2.3113
-0.261,-0.797,0.765
-0.1853,-0.9426,1.277
-0.4672,-1.6149,0.4308
-0.6104,-2.5067,-0.3784
-0.7423,-2.2614,-0.093
-0.2977,-1.4503,0.6057
-0.0808,-0.8982,0.1542
-0.0993,-0.7545,-1.1548
-0.1535,-1.0032,-0.5108
0.1245,-0.9221,-0.1673
0.1406,-0.7178,-0.3491
-0.2429,-0.6304,-0.4747
-0.3769,-0.6304,-0.1644
-0.176,-0.5248,-0.2205
0.0458,-0.3622,-0.4448
0.1743,-0.4129,-0.4537
0.1719,-0.5669,-0.397
0.0786,-0.5317,-0.2431
-0.0959,-0.5845,-0.2455
-0.0568,-0.9372,-0.6046
0.2031,-1.1537,-0.4267
0.1831,-1.2944,-0.3911
0.0038,-1.5773,-0.7131
-0.4076,-1.6716,-0.3197
-0.8137,-2.2403,-0.3979
-0.4233,-2.0742,-0.6344
-0.0539,-1.3233,-0.4272
-0.1975,-0.7633,-0.2015
-0.3138,-0.5908,-0.1439
-0.3735,-0.4589,-0.1805
-0.4028,-0.3055,-0.1873
-0.4174,-0.2121,-0.1008
-0.3661,-0.2459,-0.0251
-0.219,-0.3724,0.0579
-0.0372,-0.5771,0.1264
0.0629,-0.6123,0.1171
0.1631,-0.5458,0.0589
0.1127,-0.4452,-0.2381
-0.1501,-0.6138,-0.6471
-0.2366,-0.9612,-1.2164
0.0009,-0.9602,-1.1689
0.0585,-0.6719,-0.7341
-0.0837,-0.5796,-0.5088
-0.2552,-0.9167,-0.4155
-0.4008,-1.3023,-0.0378
-0.1951,-1.3526,0.6126
-1.271,-1.825,-1.5662
-0.2259,-2.0825,-0.3935
0.0742,-1.6511,0.3355
0.1626,-1.2685,0.3213
-0.0328,-1.1566,0.3101
-0.0622,-1.1473,0.1449
-0.0759,-1.0052,-0.2499
-0.1237,-0.7296,-0.5079
-0.3075,-0.5444,-0.5118
-0.4467,-0.455,-0.4893
-0.479,-0.4335,-0.4693
-0.3114,-0.4848,-0.3417
-0.0153,-0.5541,-0.2929
0.168,-0.499,-0.2431
0.3737,-0.3861,-0.5641
0.0409,-0.5424,-0.4204
-0.1506,-0.604,0.0565
0.0052,-0.6851,0.0477
0.1293,-0.8894,-0.5919
0.3062,-1.2485,-0.8538
0.1787,-1.6144,-0.1756
-0.0891,-1.998,-1.0737
-0.4932,-1.7566,-0.7053
-0.823,-1.5924,-0.1361
-0.6827,-1.5851,-0.2342
-0.305,-1.3721,-0.4849
-0.1545,-0.9915,-0.3706
-0.3216,-0.6675,-0.1126
-0.3509,-0.4765,0.056
-0.2889,-0.3783,0.1112
-0.2283,-0.2571,0.1117
-0.1648,-0.1438,0.055
-0.0876,-0.1212,0.012
0.0111,-0.2263,-0.0192
0.0595,-0.3773,0.0604
0.0615,-0.4511,0.0296
-0.0275,-0.4359,-0.1468
-0.3387,-0.8527,-0.9193
-0.2644,-1.3701,-2.4525
-0.6778,-1.1048,-3.1391
-0.287,-0.8004,1.4368
-0.1252,-0.8542,1.4099
-0.3216,-1.4991,0.5412
-0.4912,-2.211,-0.355
-0.3969,-2.4158,-0.8074
-0.2185,-1.6174,0.5676
-0.0666,-1.2504,0.4352
0.1885,-0.8708,-0.4937
0.1083,-0.7183,-0.9261
-0.176,-0.6426,-0.3725
-0.4252,-0.6533,-0.2015
-0.4462,-0.7203,-0.2724
-0.3451,-0.627,-0.6032
-0.1809,-0.4643,-0.462
-0.0206,-0.3343,-0.5196
0.0981,-0.3284,-0.0984
0.1567,-0.3695,0.0618
0.1939,-0.3622,-0.5357
-0.0338,-0.4985,-0.3872
-0.0363,-0.9704,-0.1541
-0.0612,-1.6164,-0.8264
-0.3524,-2.0156,-0.5948
-0.7653,-2.641,-0.1551
-0.3666,-2.5814,-0.7898
0.1812,-1.633,-1.126
-0.0118,-1.052,-0.5802
-0.1584,-0.7642,-0.1668
-0.2312,-0.5336,0.0091
-0.3451,-0.4095,0.0888
-0.4487,-0.3177,0.0956
-0.4316,-0.2209,0.0618
-0.2527,-0.1564,0.0096
-0.0769,-0.0988,-0.0046
0.0698,-0.0548,0.0795
0.0991,-0.0299,0.0428
