gFx,gFy,gFz
-0.2,-0.9475,-0.033
-0.198,-0.9431,-0.0432
-0.2039,-0.9402,-0.0476
-0.1946,-0.9446,-0.0442
-0.1809,-0.948,-0.032
-0.1819,-0.9519,-0.0187
-0.1912,-0.9485,-0.0153
-0.2039,-0.947,-0.0192
-0.2039,-0.945,-0.0095
-0.2049,-0.9441,-0.0109
-0.2078,-0.946,-0.0222
-0.2102,-0.9387,-0.0325
-0.2073,-0.9387,-0.0383
-0.2068,-0.946,-0.032
-0.1946,-0.9406,-0.0339
-0.1873,-0.945,-0.0335
-0.1809,-0.9543,-0.032
-0.176,-0.9524,-0.0212
-0.1819,-0.9494,-0.0256
-0.2,-0.9431,-0.0354
-0.2097,-0.9363,-0.0457
-0.2102,-0.9406,-0.0535
-0.2049,-0.9436,-0.0418
-0.2,-0.9446,-0.0286
-0.199,-0.9402,-0.027
-0.197,-0.9431,-0.0335
-0.1936,-0.9426,-0.0305
-0.1926,-0.9499,-0.0364
-0.1931,-0.9426,-0.0413
-0.1995,-0.9465,-0.0452
-0.2014,-0.9431,-0.0369
-0.2053,-0.9485,-0.0354
-0.2117,-0.9465,-0.0383
-0.2049,-0.9406,-0.0388
-0.2014,-0.9446,-0.0364
-0.2,-0.9485,-0.0295
-0.2058,-0.9402,-0.0286
-0.2136,-0.9392,-0.0364
-0.2112,-0.9348,-0.0378
-0.2132,-0.9392,-0.0286
-0.2171,-0.9402,-0.027
-0.219,-0.9338,-0.0315
-0.2151,-0.9319,-0.0383
-0.2044,-0.9416,-0.0374
-0.1961,-0.948,-0.0325
-0.2029,-0.9411,-0.0461
-0.2039,-0.9372,-0.0515
-0.2092,-0.9397,-0.0408
-0.2195,-0.9406,-0.0364
-0.221,-0.9397,-0.0408
-0.218,-0.9441,-0.054
-0.2127,-0.9494,-0.0652
-0.2132,-0.9455,-0.0691
-0.2039,-0.9387,-0.0501
-0.2063,-0.9416,-0.032
-0.2156,-0.9333,-0.0124
-0.2224,-0.928,-0.009
-0.2312,-0.9289,-0.0173
-0.2366,-0.928,-0.0437
-0.2454,-0.9338,-0.0711
-0.2444,-0.9402,-0.0647
-0.2293,-0.9372,-0.0422
-0.2171,-0.9411,-0.032
-0.2185,-0.9397,-0.0275
-0.2298,-0.9333,-0.0505
-0.241,-0.9358,-0.0701
-0.2385,-0.9299,-0.0725
-0.2327,-0.9387,-0.0535
-0.2332,-0.9358,-0.0388
-0.2268,-0.9319,-0.0491
-0.2156,-0.9455,-0.0584
-0.2127,-0.9387,-0.054
-0.2234,-0.9343,-0.0549
-0.2322,-0.9358,-0.0608
-0.2332,-0.9333,-0.0652
-0.2307,-0.9343,-0.0613
-0.2244,-0.9397,-0.0554
-0.2337,-0.9338,-0.0574
-0.2322,-0.9333,-0.0628
-0.2278,-0.9333,-0.0706
-0.2219,-0.9358,-0.073
-0.2288,-0.9406,-0.0715
-0.2376,-0.9343,-0.0681
-0.2425,-0.9319,-0.0759
-0.2381,-0.9323,-0.0774
-0.2239,-0.9411,-0.0701
-0.2302,-0.9338,-0.0623
-0.2395,-0.9294,-0.0603
-0.2522,-0.9255,-0.0711
-0.2454,-0.9348,-0.075
-0.2371,-0.9289,-0.0759
-0.2351,-0.928,-0.0759
-0.2439,-0.9323,-0.0735
-0.2493,-0.9314,-0.0725
-0.2439,-0.927,-0.072
-0.2464,-0.9343,-0.0754
-0.2449,-0.9328,-0.0769
-0.241,-0.9319,-0.0725
-0.241,-0.9323,-0.0725
-0.2478,-0.9289,-0.0774
-0.2488,-0.9265,-0.0774
-0.2395,-0.9309,-0.0784
-0.2381,-0.9363,-0.0764
-0.2395,-0.9304,-0.0828
-0.2434,-0.9265,-0.0794
-0.2449,-0.9265,-0.0808
-0.2434,-0.927,-0.0779
-0.2664,-0.9328,-0.0833
-0.2581,-0.9162,-0.1101
-0.24,-0.9284,-0.1082
-0.2356,-0.927,-0.0935
-0.2332,-0.9328,-0.0794
-0.2322,-0.9353,-0.0784
-0.2591,-0.9323,-0.0896
-0.2605,-0.9226,-0.1077
-0.2556,-0.9201,-0.1106
-0.2434,-0.9289,-0.1028
-0.2385,-0.9289,-0.0925
-0.241,-0.926,-0.0842
-0.2566,-0.9265,-0.0916
-0.2547,-0.9221,-0.1145
-0.2498,-0.9323,-0.1165
-0.2488,-0.9323,-0.1174
-0.2503,-0.9211,-0.1101
-0.2542,-0.9177,-0.1116
-0.2644,-0.9187,-0.1062
-0.2649,-0.9192,-0.1165
-0.2556,-0.9192,-0.1257
-0.2566,-0.9211,-0.1336
-0.2571,-0.9143,-0.1385
-0.262,-0.9079,-0.1439
-0.2674,-0.9187,-0.1473
-0.2586,-0.9192,-0.1507
-0.2429,-0.9153,-0.1453
-0.2273,-0.9167,-0.1385
-0.2327,-0.9289,-0.1341
-0.2425,-0.9299,-0.1326
-0.2571,-0.9309,-0.1311
-0.2639,-0.9192,-0.1444
-0.2581,-0.9099,-0.1575
-0.2415,-0.9113,-0.1551
-0.241,-0.9304,-0.1497
-0.2498,-0.9265,-0.1473
-0.2566,-0.9201,-0.1478
-0.2556,-0.9148,-0.1571
-0.2488,-0.9109,-0.1698
-0.2361,-0.9187,-0.1722
-0.2322,-0.927,-0.1751
-0.2259,-0.924,-0.1722
-0.2224,-0.9201,-0.1746
-0.2239,-0.9138,-0.1688
-0.2317,-0.9153,-0.1737
-0.239,-0.9157,-0.1781
-0.2444,-0.9206,-0.1795
-0.2307,-0.9226,-0.179
-0.2268,-0.9211,-0.1742
-0.2317,-0.9196,-0.1629
-0.2371,-0.9162,-0.1707
-0.239,-0.9143,-0.1707
-0.2522,-0.9109,-0.1658
-0.2415,-0.9148,-0.1658
-0.2395,-0.9211,-0.1712
-0.2327,-0.9211,-0.1771
-0.2293,-0.9143,-0.1615
-0.2385,-0.9109,-0.1571
